date,user,location,text
2021-03-17 12:57:39,FairsIrish,,"before!) photo of Ireland at the 1924 Olympics, believed to be before the game v Holland. 

It may well be the first ever photo of an Irish team in tournament play in front of the tricolour (and what a massive tricolour it was!). While the IFS wore St Patrick's blue in the"
2021-03-17 12:57:39,cgtnafrica,Africa,"Peet van Zyl is a super agent in world athletics, having managed superstars like Oscar Pistorius. He now looks after Wayde van Niekerk, Akani Simbine and Tatjana Schoenmaker.
He looks ahead to the Tokyo Olympics as the athletes prepare to compete.
https://t.co/KsDKr0BSNe"
2021-03-17 12:56:55,henfenywydd,,"@Tammy_Beth @jack_turban @sciam 'The Olympics have had trans-inclusive policies since 2004, but a single openly transgender athlete has yet to even qualify'.

*Most* people don't qualify for the Olympics, so why would this be a surprise? And why the article if it doesn't matter?"
2021-03-17 12:56:50,KatyStaffordLGH,"Worthing, England",Thank you @Safewards. An honour to join such a special family! We are wondering about what fun fundraiser we could organise- baby in sling olympics? Diddi dance off? Pram assault course? We could team up with @HeadsOnCharity @rosiedrage1 &amp; get plotting https://t.co/UReJ9bz4hk
2021-03-17 12:56:44,506trbI,s.17.her,pussy olympics https://t.co/3BYJIfBBWT https://t.co/5oJYEXvc2n
2021-03-17 12:56:42,dynamite_80s,African booty scratcher ,@Jinaga_rm Like!!!! It doesn’t make any sense. Na olympics?
2021-03-17 12:56:31,rjames1974,maryland,"Physical activity is great for kids to experience fun and fitness at same time. ""Pecans Field Day"" is a kids version of olympics at First Light elementary.  Available on Amazon  #school #kidsbooks #africanamericankids #children #asianamericankids #hispanickids @BlackParentMag https://t.co/sVUDhWUUEz"
2021-03-17 12:56:25,FenellaSung1,"Vancouver, BC, Canada",Boycott is way too passive. We should #MoveTheGames! “Majority of Canadians think Canada should boycott Beijing Olympics: poll #NoBeijingOlympics #SayNoToBeijingOlympics  https://t.co/BmsFiMIC09
2021-03-17 12:55:43,mike_mazza,"New Jersey, USA","ICYMI: A response to @MittRomney's call for an ""economic and diplomatic boycott of the Beijing Olympics.""

BLUF: Forget boycotts. The games should be stripped from Beijing entirely.

https://t.co/RLP8Ht9GYH"
2021-03-17 12:55:25,genecowan,"Washington, DC Metro Area",China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate https://t.co/rQoV2t8S4B
2021-03-17 12:55:16,RoliverQueen_,,"If y’all try to play oppression olympics on the TL, You’re getting fucking blocked/reported. We not doing this today. It’s the Asian community that needs support right now."
2021-03-17 12:55:08,James_in_Perth,,"@Pitt_LykeAD According to Wikipedia, ""[Douglas] represented the U.S. in [the long jump] event at the 1948 Summer Olympics in London, where he won the bronze medal... Douglas captured the bronze with a jump of 24' 9"".""

Impressive, to say the least!"
2021-03-17 12:55:03,JustTheNews,,"On the latest @jsolomonReports podcast, human rights experts discuss relocating the 2022 @Olympics and ending Chinese trade agreements over Uyghur genocide #JustTheNews @NataliaBMittel https://t.co/3eOo3Zgmsn

Listen here: https://t.co/Z2eR2JFnNJ"
2021-03-17 12:54:31,ese_belosagie,"Lagos, Nigeria","If you people don’t compete in sufferhead olympics, you can actually die. https://t.co/NoyQhRsjPn"
2021-03-17 12:53:49,dojo_math,"Tokyo, Japan","We have been failing to produce good taxpayers, decent politicians, and capable bureaucrats (see the miserable failures in COVID19 and the TOKYO2020 Olympics). Collaboration than competitions. This may be the key to the solution."
2021-03-17 12:53:38,MarkSDziedzic,"Rosemont, IL - USA","#SolaHD Jim Wagner supports Special Olympics! Great Job Jim! #DiversityandInclusion #emersonautomation
https://t.co/2JDDZC18W7"
2021-03-17 12:53:26,Jamestown502,"New York, NY","Empathy, compassion and solidarity costs you nothing. 

Targeted mass shooting, a rise in Asian hate crimes and an acts of horror that stem from rhetoric directly from 45’s White House. 

Jokes, oppression olympics and whataboutism is cheap and inhumane. 

No time for that."
2021-03-17 12:53:08,TimothyPCasey,,"The entire world competed in the Vaccine Olympics and the United States basically won the gold, silver and bronze. Unbelievable!  Thank you, President Donald....J.....Trump and Operation Warp Speed! #Trump2024 #SaveAmerica 🇺🇸🇺🇸🇺🇸"
2021-03-17 12:51:33,edfischman,Maryland mostly,"@LindseyGrahamSC The Olympics have a terrible track-record that way. How do you feel about Qatar hosting the 2022 World Cup, using slave labor to build the facilities?"
2021-03-17 12:51:04,mywhirlwindkid,Republic of the Philippines,"@axelsandwich I swear since his team was disbanded, the entire Tokyo Olympics committee just ended up with one scandal after another"
2021-03-17 12:50:51,Podkopajeva,,"The qualification system to the Olympics is so fucked up that we might not see some of the best gymnasts in Tokyo.
Rebeca, Ferrari, Larisa, Bachy are just some of the names I’m thinking about rn"
2021-03-17 12:50:14,leahrevelle,,"Huge thank you @eMLS for the dope custom #eMLS Cup jersey! Can’t wait to wear this on stream! 👀 Proceeds from this jersey are being donated to Special Olympics, get yours now and support: https://t.co/xxhkAQ64rx  Make sure you watch eMLS Cup this weekend on all @MLS channels! 🙌🏻 https://t.co/YRWoe3THy2"
2021-03-17 12:50:05,660NEWS,Calgary,"Canadian athletes prepare for debut of skateboarding in 2021 Tokyo games
https://t.co/rJBSs4tiEU
#Olympics #Tokyo2020 #skateboard #sports #nationalnews https://t.co/Y6OnxpsePL"
2021-03-17 12:50:04,citynewscalgary,"Calgary, Alberta, Canada","Canadian athletes prepare for debut of skateboarding in 2021 Tokyo games
https://t.co/RPds7EF5y0
#Olympics #Tokyo2020 #skateboard #sports #nationalnews https://t.co/Gz0I7zpxff"
2021-03-17 12:50:02,hey_debz,"ÜT: 18.031496,-76.779343",@BloodlineFranco Den a so you big? A play over Olympics
2021-03-17 12:49:44,Ritterton,"Washington, USA","OK @dish &amp; @DraftKings, I  am not a sports guy but hey I  will make a bracket by picking schools and enter this.   I mean go ZAGS...but who knows 😆 

I mean outside of soccer, baseball and the Olympics, my kids have to remind as to the game w the lointy ball or the bouncy one. https://t.co/jZP05jtoao"
2021-03-17 12:49:31,ESPNIndia,,".@IamBhavaniDevi has had to make many sacrifices to become the first ever Indian fencer to qualify for the Olympics

🗣️ https://t.co/flEbWwMNbX https://t.co/xoQ1zLT25R"
2021-03-17 12:48:32,roshanawallace,In my bag,"imagine reading someone just died and this is ur response, oppression olympics once again https://t.co/qBgEmczK3b"
2021-03-17 12:48:21,Sovereign_Jane,,I'm already enjoying working with @pg0582 and we haven't even met yet! So inspirational to read about her career to date - especially how she worked on the #Olympics to create a lasting housing legacy. Looking forward to welcoming her in person at some point soon.🤗 https://t.co/eg1hGPmJeQ
2021-03-17 12:48:19,KellyScaletta,"Elgin, TX",@likea66 How many transgender athletes have been in the Olympics?
2021-03-17 12:48:16,BoarSport,Coventry,"NHL players are set to return to the Winter Olympics in 2022. 

Here’s @MurphOnIce’s take ⬇️

Also on the #NHL agenda: 

🇫🇮 Mikko Lehtonen to #CBJ
🇷🇺 Alexander Barabanov and #LeafsForever
🇺🇸 Lake Tahoe 🏔 
🏆 #StanleyCup picks 

🎧 Steaming now ⬇️

https://t.co/reUcf5bGOT https://t.co/PsaNd2iZeV"
2021-03-17 12:48:00,BigJoe_Kotoko,"Accra, Ghana",@osae27 @AsanteKotoko_SC @KofiAbednego @NCCKotoko @AwarenessGroup_ He nearly lost the position chale... Some goals he was committing ... Especially dos Olympics goals.. Dat be wot bored the supporters
2021-03-17 12:47:57,camelliakino,she/her 🇻🇳,"@lightinyears sending you love too suni &lt;33 

i know its okay i just have to remember that sometimes and stop worrying about whether im competing in the oppression olympics and instead actually take action for whatever i care about yk!!"
2021-03-17 12:47:09,Strategos09,Biden's Basement !Help!,"@MattWalshBlog Today, I identify as a woman. Time to win gold at the Olympics."
2021-03-17 12:47:07,Not_James_Brown,"London, UK","@TheWorkshyFop I mean there are many options, but when we get to the Gullibility Olympics there is only one gold medal favourite."
2021-03-17 12:46:32,dplt20league,"Sonipat, India","Olympic medalist, khel ratna and Padma Shri awardee Yogeshwar Dutt gives his best wishes❤️💯.

Come on India let's encourage our Divyang warriors for DPL-2🏏

📅15-18 April 2021
🚩Sonipat &amp; Chandigarh

#DivyangPremierLeague #DPL #Season2 #AsliJunoonDPL #Olympics 
@DuttYogi https://t.co/g1p138Sgwo"
2021-03-17 12:46:13,tmt402,,".@Comcast announced it has expanded its longstanding commitment to the @Olympics and @Paralympics, extending its partnership with Team USA through 2028 and unveiling a founding partnership with the #LA28 Olympic and Paralympic Games. #EffectvEmp https://t.co/LkjBbYYcBX"
2021-03-17 12:45:40,bekimwamburi,"Nairobi, Kenya","Olympics Kenya President, Paul Tergat, who is also an Olympic medalist and IOC Member has been appointed as a new Board member of the Olympic Refugee Foundation for a four-year period"
2021-03-17 12:45:28,margreis9,"York, PA",China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate https://t.co/2GnsQCp6o3
2021-03-17 12:45:10,Mr_kelloggss,"Ohio, USA",America is the fuckin struggle Olympics and it’s sucks
2021-03-17 12:45:09,CBCOlympics,Canada,"WATCH | Alpine Skiing World Cup: Women's Downhill - Lenzerheide
https://t.co/HcOVBJFlOG"
2021-03-17 12:44:57,MVSridevi2,,@KVS_HQ @DrRPNishank @SanjayDhotreMP @KirenRijiju Congratulations for having got selected for Olympics. Proud moment for every kevian. May God bless you abundantly in all your endeavors🎉🎉🎉🙏🙏🙏
2021-03-17 12:44:40,goprojj,Hawaii,@TrippIsenhourGC You slipped on the show today when talking about DJ not going to the Olympics “how much does a gold medal really mean”. Means ALOT. to the thousand of athletes around the world not just the ELITE few in golf who have big sponsors and large winning purses.
2021-03-17 12:44:38,geeVONshee,chucalissa.,"Bliss is an amazing song. Mariah really played the Vocal Olympics on this one, and won gold in all categories."
2021-03-17 12:44:27,modestproposal1,,"@OswaldValue Americans: we don't understand

Advertisement: you'll get HBO + the olympics, soccer, the office, wwe, parks &amp; rec 

Americans: we understand"
2021-03-17 12:44:12,Womanarehuman1,,"@MayaObedium @FondOfBeetles Until after the last Olympics trans athletes had to fully medically transition (genital surgery, for the uninformed...)

Since about 90% of trans ID males are pretty keen on keeping their ""ladydicks"", that was a pretty large obstacle... 

Yeah, funny, that."
2021-03-17 12:43:51,FakeNewsGen1,,Latest news from our live coverage of Olympics reveals landslide victory. More updates to follow.
2021-03-17 12:43:46,Country889FM,"Winkler, MB, CA, R6W 3P1","The Polar Plunge Is Going Virtual To Support Special Olympics Athletes
https://t.co/O73qhPCtQL"
2021-03-17 12:43:32,Kianangih,"Nyahururu, Kenya","By Playing Lotto BOMBA not only are you Supporting the Olympics team but you also winning.

You stand a high chance of winning Upto 100m in cash prizes.

Send 50-1000 to Paybill 292222 A/c KCS and be a winner today.
#50YearsOfWinning https://t.co/DXgMTUvsmW"
2021-03-17 12:42:31,Rockin4America,Pacific Northwest ~ California,"Relocate 2022 Olympics, end Chinese trade agreements over Uyghur genocide, say human rights experts | Natalia Mittelstadt https://t.co/s4a5H9dNGd ~ #2022Olympics"
2021-03-17 12:42:14,maanpaallinen,🌍,"@YahooNewsTopics PM @sugawitter will not participate in the Tokyo Olympic torch relay departure ceremony to be held in Fukushima Prefecture on the 25th of this month.

Japanese people overwhelmingly demand the cancellation of the Olympics.

#JapanIsAFascistState #FascistOlympics https://t.co/jqjJt607ge"
2021-03-17 12:42:06,JollyMollyRoger,,@Ghoopmeister Do they have an olympics for reading?
2021-03-17 12:42:00,StrandedOutJPN,,"THANK YOU @NikkeiAsia @cheskareports for raising awareness on our situation.

Help us start on April 1st 🙏 @mextjapan @hagiuda_ko1 @hatanokimie @YoshikawaYuumi @miharajunco @mizuhofukushima @renho_sha @JASSO_general

https://t.co/jVArAc1KZT"
2021-03-17 12:41:27,Ghoopmeister,US,"@JollyMollyRoger That’s an impressive feat of physical dexterity. What next, olympics? 😉"
2021-03-17 12:41:20,annoying_nymph,,purity Olympics who's winning
2021-03-17 12:40:58,CptProfessor,Canada,@HockeyFan2323 @GMillerTSN One guy calls the olympics and the other guy makes pizza reviews on instagram
2021-03-17 12:40:56,atmadiprayET,Kolkata,"#Athletics 

Well done Avinash Sable! A new national record at 3000 m steeplechase.

@Olympics bound Avinash improves his personal best to 8.20.20, erasing his previous 8.21.37 

@afiindia @Media_SAI @YASMinistry @IndiaSports @ETsports https://t.co/JhXd4K8S7b"
2021-03-17 12:40:40,afualareine,toronto,All I know is the Asian community should advocate for themselves without bringing up black people or BLM. Speak on racism without making this an oppression olympics.
2021-03-17 12:40:19,IHeartFatAmy,Criz,@thekillakay_ @4TheCulture____ Did thag shit fast enough boy was in the ignored call olympics
2021-03-17 12:40:07,TriggaCane26,,@CanesKid05 Idgafff! I ain’t trying out for no olympics lol
2021-03-17 12:40:01,Testbookdotcom,India,"Which Indian state has announced that it will bid for the 2048 Olympics?

A. Gujarat
B. Karnataka
C. Assam
D. Delhi

Reply Answer 📝

Please ❤️ &amp; Retweet 🔃

#currentaffairs #mcq #gk #generalawareness #bestcurrentaffairs"
2021-03-17 12:39:54,vinayakkm,Trichy,"National Record for Avinash Sable! 

The Tokyo Olympics-bound athlete rewrites his own personal best with a timing of 8:20.20 in men's 3000m steeplechase. Previous best was 8:21.37 at Doha 2019. #Athletics https://t.co/WC8UwEPcM4"
2021-03-17 12:39:23,genemroz,Boston,China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate https://t.co/KlmXIBBDeT
2021-03-17 12:39:19,spikesandspokes,,"@Platonista1 @Jaxkarnn @Christi38981822 @snaxodus @aria_isara He has never qualified for the Olympic team, you really have no clue what you are talking about. I think you may thinking about him qualifying for the age group (not overall) world championships (not Olympics) duathlon (tiny niche event not in the Olympics) sprint (b race) team"
2021-03-17 12:39:16,Mom4CHES,#ExactlyWhereSheShouldBe,Majority of Canadians think Canada should boycott Beijing Olympics: poll | National Post https://t.co/fQbgyYVRkI
2021-03-17 12:39:15,insidethegames,,The @PrensaCOA has launched the latest edition of the #IOC-designed Advanced Course in Sports Management https://t.co/14tXZwtpxH #Olympics
2021-03-17 12:38:27,chesspandey,,"@Kohlis_Shadow @BigRick100 @RahulMohan_97 @TheCricketGeek 😂😂in LOI most imp tournament is WC!!
Bolt is champion because of WC and Olympics  and not small tournaments"
2021-03-17 12:38:01,mersymew,they/he + 22 + lesbian,@hotgirliruka RIGHT BEFORE OUR GAY OLYMPICS
2021-03-17 12:37:59,chelsmcdonagh,"London, England","Also for avoidance of all doubt - I stand in solidarity with all groups and will not play into any kind of oppression Olympics. Do not follow me if you are racist, sexist, homophobic, transphobic or anything that oppresses the rights of other people because I'm not here for it"
2021-03-17 12:37:55,ArtmoonLouise,"Kingston, Ontario",I am still proud that the NDP of the old days put up a great fight over the first Free Trade Agreement &amp; on Meech Lake. https://t.co/eZic0jyc4y
2021-03-17 12:37:46,Madam_Naima,Cave.,@wheresmyhugat @_____hanx @kwncsl_ @jurgena_ Literally everyone knows she's not white. Quit the oppression Olympics
2021-03-17 12:37:38,AnnykaV,"Winston Salem, NC","@chadfelixg Would the requirement of having a qualifying condition to participate in the Special Olympics be a somewhat useful corollary here? A traditional athlete doesn't get to join the team and blow everyone else away, why should a biological male get to do the same in women's sports?"
2021-03-17 12:36:40,jon_selvaraj,,Avinash Sable sets a new NR in the mens 3000m steeplechase with a time of 8:20:20.He breaks his own record of 8:21:37 set at the 2019 World Championships. He's already qualified for the Olympics so lets hope he does even better in Tokyo. https://t.co/OLqt80rY5r
2021-03-17 12:35:39,MikeACurtis2,"Syracuse, NY",New story: Syracuse senior @Tianamanga was invited by the Australian Women’s National Team to participate in a week-long training camp to prepare for the Tokyo 2021 Olympic Games. https://t.co/n1uaYqbAx6
2021-03-17 12:35:30,NellisterC,,Education : 2nd edition of the Haiti-Sciences'2021 National Olympics #ITIL #education via https://t.co/ypYmUnY8pA https://t.co/lAzFdIeefX
2021-03-17 12:35:07,MrDrewENT,"Formerly Boston, MA","Mitt Romney doesn’t want us to Boycott the Chinese Olympics because he wants to subject our National Heroes to get anal swabbed when entering China. IMPEACH!

https://t.co/AxD37DWZ3W"
2021-03-17 12:35:03,SteveBenedict17,"Montana, USA",@BidenisaPedo4 @skol_brian @benshapiro Trans women have been allowed to compete in the Olympics for years
2021-03-17 12:34:15,EXOTrophy,Exoplanet,"2018 EXO's performance at the Pyeongchang Olympics had the highest rating during the closing ceremony, peaking at 49%."
2021-03-17 12:33:35,dittoheadadt,New England or Puerto Rico,"It bears pointing out, @GolfChannel , that golf already HAS patriotism-based competitions.  We have the hyper-partisan Ryder Cup and the less-hyper-but-still-partisan Presidents Cup.  Every 2 years we get to root for country.

Golf doesn't need the Olympics. Kudos to DJ."
2021-03-17 12:32:24,irish_woman,Sunny Florida,Gut-wrenching memory. Yesterday’s Atlanta shootings were next door to old Otherside Lounge (1996 - Olympics bombing at our lesbian club). The hate doesn’t stop from these crazed white supremacists. But we shall prevail. Love wins. 🏳️‍🌈🍀🏳️‍🌈#StopAsianHate #StPatricksDay #morningjoe https://t.co/xigtmyvrq0
2021-03-17 12:31:54,MarkSmi27161010,,"@campbellclaret @TheNewEuropean I look fondly back to the 2012 Olympics when the U.K. was a happy, well-respected country. 

Brexit has ruined us."
2021-03-17 12:30:45,ProKabaddi,India,"“We will aggressively push for Kabaddi to be a part of the Olympics.” : Hon. MYAS Shri Kiren Rijiju.
Raise your hand if you want to see PKL superstars representing India at the Olympic Games 🙋‍♂‍

Video Courtesy: @CIISports 
.
.
.
.
@KirenRijiju https://t.co/r9oJREawaM"
2021-03-17 12:30:43,JamesTCanadian,"Calgary, Alberta","Person find a '88 Olympics jacket in thrift store with original I.D badge &amp; tickets to opening ceremony in pocket:

https://t.co/ZWkzR5GV22"
2021-03-17 12:30:00,toofan_khabre,"Mumbai,Maharashtra, India","Sreeshankar qualifies for Olympics!
#TOPSAthlete long jumper #Sreeshankar has qualified for #Tokyo2020 with a national record jump of 8.26m at the Federation Cup. He surpassed his own record of 8.20m and the Olympic qualifying mark of 8.22m. #GemsofSAI #JeetengeOlympics https://t.co/44ebjWbEr9"
2021-03-17 12:29:43,kenp4ch1,"London, England",Olympics between black men and black women. Hmm
2021-03-17 12:29:41,wingssofpassion,dnfi you are under 18 ♡ ,i think the disregard for athlete safety has put me off this year :( athletes have had to permanently retire because they caught covid and will never fully recover. it is unethical to force children to compete with the fear of not being selected for the olympics looming over them https://t.co/Jkb6inTRvS
2021-03-17 12:28:55,notDcfcBoss,Worcester/Derby,"Things to look forward to:

Line of Duty (this Sunday)
Tokyo Olympics (July)
Ashes (December)
The examination of human existence and search for the meaning of life (ongoing)"
2021-03-17 12:28:48,Forehead_Idol,1chi_gfx,"@MuseRice_queen Oh? Well, that's nice to hear~

And did you say that Rin is going to be entering the Olympics? Well, best of luck to her, then~"
2021-03-17 12:28:33,TribuneBrant,"Brantford, Ontario, Canada",Former B.C. cabinet minister and longtime MP Ian Waddell dies at age 78 https://t.co/1PSxrpYO3p
2021-03-17 12:28:09,48FullNews,"Bali , Indonesia","Mika Komori wanted to try out for the Olympics, but was disappointed to find out that shooting blow darts is not an Olympic sport.  #AKB48"
2021-03-17 12:27:40,abednico_gwap,"Botswana, Gaborone",Was watching @Stuga_wa_Chef podcast a na le @NijelAmos (besides the audio being a bit off) that was a great interview I never even knew Nijel was 18 when he won that silver at the Olympics and nobody believed that he would even get a medal
2021-03-17 12:27:37,dittoheadadt,New England or Puerto Rico,"@GolfChannel, Olympic golf is a nothingburger to this golfer and golf fan. I (used to, before they alternated every 2 years) love the Olympics, but golf is not enhanced by its inclusion in the Olympics. It's just a limited-field ho-hum stroke play event. Utterly forgettable, IMO."
2021-03-17 12:27:08,reina_daisuki,シンガポール　Singapore,wth is going with japan olympics https://t.co/WHIzDE8TPH
2021-03-17 12:26:45,cd1445,,"@sullydish @ezralevant Pffffff.
Where'd you get THAT science?
There is no physical advantage for males over females.
By the way, my cousin Dave who needs sponsors for his dream of competing in Women's Freestyle Wrestling at the next Olympics.
Oh, and also ... is there a 108kg. weight class?😀 https://t.co/oa8GrTXdPb"
2021-03-17 12:24:36,insidethegames,,"The city of #Calgary has backed down on its refusal to publish the bid book for the failed bid for the 2026 Winter #Olympics and #Paralympics by releasing a redacted version 

https://t.co/oPlSUCjkwY #Calgary2026"
2021-03-17 12:24:34,LaurenGolden__,new york city,"“We’re used to thinking of race as oppression Olympics. Who is the most oppressed? Who’s the least oppressed? And who’s sort of oppressed in the middle?”
Woke up and read this @alexanderchee @cathyparkhong conversation @GENmag, you should read it too: https://t.co/Hr8FD3EDOI"
2021-03-17 12:24:02,iciHaiti,,iciHaiti - Education : 2nd edition of the Haiti-Sciences'2021 National Olympics https://t.co/FW0zv2VAMQ via @iciHaiti
2021-03-17 12:23:53,Sharpy_89,London,"This Ireland Olympics outfit is too good 🤩

📸 - @ITFTennis | #StPatricksDay https://t.co/ySRxCqmeo7"
2021-03-17 12:23:38,MilliLeaks_,Right here right now,@Turigon But that was a time I was still fascinated by the Olympics.  By 2016 watching the tournament had long become a bit of a chore. 2012 not withstanding of course.
2021-03-17 12:23:01,KenRoth,New York,"As the world considers the Chinese government's treatment of Uyghur/Turkic Muslims in Xinjiang, you would think Beijing would open the doors if it had nothing to hide. Instead, it is closing borders, expelling foreign journalists, and scrubbing websites. https://t.co/Gr4q6DFrw6 https://t.co/SXDuZTY0I2"
2021-03-17 12:22:03,HaitiLibre,Haïti,iciHaiti - Education : 2nd edition of the Haiti-Sciences'2021 National Olympics https://t.co/71SJeL8Eot via @HaitiLibre
2021-03-17 12:21:54,markjmclark,"Amman, Jordan",Grateful for excellent Olympic Refuge Foundation @Olympics partnership with @Gens_For_Peace on sport for protection activities in #Jordan #SyrianRefugeeResponse &amp; the excellent global community of practice for shared learning. Olympic Values in action to serve the most vulnerable https://t.co/Jadwi4h58z
2021-03-17 12:20:55,ChiefTwopointoh,,@SteveMerkle9 It’s an event in the horse Dick Olympics
2021-03-17 12:20:52,dmparquet,Everywhere ,@TheRafaBecker They dont make money for the olympics. Thats why they dont give a fff
2021-03-17 12:20:51,ZhaLiyou,,"张家口 Zhangjiakou, a model city of renewable energy &amp; venue for Beijing Winter Olympics. Connected with Beijing by bullet train, 47 minutes for 136kms.

Historically a fortress along GreatWall but still vital today for transportation in N &amp; NWest China. 
https://t.co/0RYWo2qcmN https://t.co/S9fitbvUM0"
2021-03-17 12:20:45,niborsnilloc,ottawa,Former B.C. cabinet minister and longtime MP Ian Waddell dies at age 78  https://t.co/UIMAJ62DgF
2021-03-17 12:20:33,tingdc,"Washington, DC ",China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate https://t.co/vkGN0n6Qxe
2021-03-17 12:20:28,ChucksWhaleBot,"Toledo, OH",NOT be UNPLOYED TOO The sun has been barking for the olympics and everything on twitter.
2021-03-17 12:20:23,JDaguanno101567,,'Miracle on Ice' Olympian: Don't boycott the 2022 Beijing Winter Olympics — dominate them.  Spoken like a true champion and Captain! https://t.co/jUxo4ORZ5b via @usatoday
2021-03-17 12:20:14,gudahachi,,"The Olympics without Fans – level 2 | News in Levels: https://t.co/ElR7DZj9gu
Finally,Japan decided that foreigners can’t come from their countries.
I think that judgement is correct .
#英語学習 #ライティング対策 #英検準2級"
2021-03-17 12:20:03,formerlyed,around,@ENBrown So I watched this 1971 Italian TV movie The Automobile where Anna Magnani plays a retired sex worker who buys a car and in conversation she mentions how the Rome Olympics were big business for her. It was a pretty early reference to that for me 🤣
2021-03-17 12:19:42,IamMarley_Marlz,"Kingston, Jamaica",@DemoyeW The Jamaican Pandemic Olympics https://t.co/JzZ0qt4cdl
2021-03-17 12:19:40,AliElsawy67,,"During warming up in k1 istanbul 2021 premier legeau
#karate #kumite #worldkaratefederationa #combatsports #Olympics #Tokyo2020 
#joker https://t.co/pde2QCoKi2"
2021-03-17 12:19:28,TheRafaBecker,Dallas / São Paulo,"Players don’t travel around the world for the Olympics. What makes you think they want the PGA championship to run around Oz, Europe or Asia?"
2021-03-17 12:18:57,news_az,Azerbaijan,#Azerbaijani president congratulates #ThomasBach on re-election as #IOC president @Olympics #Azerbaijan  https://t.co/fF9hEe4VLd https://t.co/4b3Nk1GnnO
2021-03-17 12:18:49,DebOnceasinger, USA,"Relocate 2022 Olympics, end Chinese trade agreements over Uyghur genocide, say human rights experts https://t.co/EfVIDqSb3E via @JustTheNews"
2021-03-17 12:17:04,SmeshParker,#fuckpam,"@BerimboloGenius @JoaquinMMA He said he was retiring to start a family so I doubt he was going yo train for the Olympics too, plus he’s already got a gold medal"
2021-03-17 12:16:26,geokots7117,,"@adamsonbarbecue @CarymaRules @JohnTory @BradJLamb @TorTinyShelters If ""moral Olympics"" were a thing you'd be home tweeting about how your better than everyone else. Oh yeah, you do that anyway."
2021-03-17 12:16:20,speedmaster,,"""Another survey conducted by Nikkei in February found that nearly half (46%) of respondents think the Games should be canceled, while 36% think they should be postponed again.""

Tokyo Olympics yet to gain public support days before torch relay https://t.co/QQU0mAUPBM"
2021-03-17 12:16:15,njeri5gitau,,@prophetahuva says nobody should boycott China Olympics. It will be the best ever and pray the white man will doesn't show up and you will see the huge difference.
2021-03-17 12:16:08,FromThePointAH1,,"2006 was another Olympics and another 🥇for 🇨🇦. They only gave up 2 goals the entire games and Haley was the overall leading scorer with 17 pts in 5 gms 
https://t.co/WBToptmDVa

#HockeyTwitter #Canada #books #reading #hockeycanada #womenshockey @HockeyCanada #WomensHistoryMonth https://t.co/pJlPeL7oGd"
2021-03-17 12:15:53,cwinokoor,"Fall River, MA",Fall River police Special Olympics polar plunge set for Dave's Beach https://t.co/HrQtC7roxA via @hnnow
2021-03-17 12:15:28,BerimboloGenius,,@SmeshParker @JoaquinMMA Didn’t he want to train for the olympics as well?
2021-03-17 12:15:11,MrVikas,"Manchester, England","The connection between success and failure: My interview with @Olympics gold medallist &amp; entrepreneur, Dame Jessica Ennis-Hill (@J_Ennis) https://t.co/4ipfpwktLP https://t.co/wJ2BKj42Ol"
2021-03-17 12:14:53,OnlyTheFamily99,"San Francisco, CA","Damn my girl been working out everyday like she’s training for the Olympics, she definitely fuccin somebody else... I soon be single 🥺💔"
2021-03-17 12:14:36,spikesmag,IG & FB: spikesmag,"Happy St. Patrick's Day to all our Irish followers☘️

A good time to relive the story of their top athletics performer at the last Olympics - @TomBarr247🇮🇪🙌

📝https://t.co/mcZiHlmcBh https://t.co/WkueQoinu5"
2021-03-17 12:14:28,MichaelEmond,Ontario Canada,"@SmithRaps I'm really enjoying reading ""We The North"". 

Just a question - On page 101 was Lebron supposed to be LIKE a six year old when he saw Vince Carter play at the 2000 Olympics or an actual 16 year old? 
I think it might be a typo but I wanted to learn your intent."
2021-03-17 12:14:14,JustinLaboy,"New York, NY","Damn my girl been working out everyday like she’s training for the Olympics, she definitely fuccin somebody else... I soon be single 🥺💔 #Respectfully"
2021-03-17 12:13:41,JakeinUtah,Utah,Ted Cruz is right. We should NOT boycott the Olympics. The athletes deserve their shot. https://t.co/RCN9fgR9Ki
2021-03-17 12:13:17,parokee,,"Mitt Romney says U.S. shouldn't boycott Beijing Olympics, offers another option instead https://t.co/ETyswCHnJU via @BostonDotCom"
2021-03-17 12:12:08,TONanookPublish,Currently residing in Florida.,"@KeepItSimpleLL Considering they seemingly overkilled it during the Parade of Nations at what I caught of the PyeongChang (South Korea) Winter Olympics' Opening Ceremonies in 2018, it'd be hard not to miss it."
2021-03-17 12:12:03,diverstynews,"Vancouver, British Columbia",Former B.C. cabinet minister and longtime MP Ian Waddell dies at age 78 https://t.co/nBEOzICfVJ https://t.co/KIykbnsh29
2021-03-17 12:11:53,Jbmilkman13,,"Stop trying to win the courtesy Olympics by waving delivery drivers through the intersection. We’re gonna put our hazards on and stop 100 feet down this street anyway, and you’ll have to drive around us"
2021-03-17 12:11:53,jamiepatrice60,,Yes!!!  I would love to see Venus and Serena play doubles at the Olympics.❤️❤️💪🏾🎾🥇 https://t.co/5XVWvouFuy
